CustomerID,Gender,Age,Region,MembershipLevel,VisitCount,AveragePurchaseAmount,TotalPurchaseAmount,SatisfactionScore,LastPurchaseDate,CouponUsed,PreferredCategory,SignupDate,Email,PurchaseStatus,AgeGroup,PurchaseGrade,RecentPurchase
CUST101381,Female,38.0,Busan,Silver,7,144600.0,518900.0,3.4,2026-03-18,N,Fashion,2021-01-13,customer1381@example.com,1,30대,High,True
CUST100356,Female,48.0,Seoul,Silver,11,101900.0,488000.0,2.9,2026-05-04,N,Beauty,2025-04-06,customer356@example.com,0,40대,High,True
CUST101181,Other,50.0,Gwangju,Basic,9,100600.0,286600.0,3.6,2026-04-10,N,Unknown,2023-02-09,customer1181@example.com,1,50대,Medium,True
CUST100560,Male,42.0,Seoul,Basic,8,215800.0,899700.0,2.9,2026-05-30,Y,Beauty,2023-01-10,customer560@example.com,0,40대,VIP,True
CUST100786,Male,21.0,Gwangju,Silver,10,82000.0,153300.0,3.0,2026-06-11,N,Fashion,2022-01-26,customer786@example.com,1,20대,Low,True
CUST100609,Female,45.0,Seoul,Basic,9,39800.0,88200.0,4.5,2026-06-01,N,FASHION,2022-08-25,customer609@example.com,1,40대,Low,True
CUST100097,Male,46.0,Daejeon,Silver,10,79100.0,247600.0,3.9,2026-02-27,N,Fashion,2022-11-06,customer97@example.com,0,40대,Medium,False
CUST101315,Male,61.0,Gwangju,basic,11,86400.0,420000.0,4.5,2026-05-01,Y,Fashion,2024-05-15,customer1315@example.com,0,60대 이상,High,True
CUST100173,Male,44.0,Gyeonggi,Basic,9,89900.0,409000.0,3.7,2026-04-28,Y,Fashion,2021-06-26,customer173@example.com,0,40대,High,True
CUST100799,Male,31.0,Daejeon,Silver,6,124300.0,422600.0,4.7,2026-06-05,N,Beauty,2023-01-28,customer799@example.com,0,30대,High,True
CUST101402,Male,38.0,Daejeon,Gold,6,128400.0,136200.0,2.9,2026-05-01,Y,Beauty,2022-03-20,customer1402@example.com,0,30대,Low,True
CUST101129,Female,27.0,Seoul,Basic,10,49100.0,171300.0,3.0,2026-04-16,N,Fashion,2025-12-22,customer1129@example.com,0,20대,Low,True
CUST100296,Female,48.0,Gyeonggi,Silver,5,89100.0,84300.0,3.8,2026-06-14,N,Fashion,2021-07-14,customer296@example.com,0,40대,Low,True
CUST100212,Female,34.0,Daejeon,Basic,14,117500.0,757800.0,1.9,2026-02-21,Y,Electronics,2022-08-01,customer212@example.com,1,30대,VIP,False
CUST100011,Male,35.0,Gwangju,basic,7,105600.0,219200.0,3.8,2026-05-17,N,Electronics,2022-03-06,customer11@example.com,0,30대,Medium,True
CUST101332,Other,50.0,Gyeonggi,SILVER,9,105900.0,362300.0,3.9,2026-03-25,y,Sports,2023-12-04,customer1332@example.com,0,50대,High,True
CUST100682,Female,18.0,Seoul,Silver,15,99900.0,537300.0,3.1,2026-04-05,N,Fashion,2023-10-13,customer682@example.com,0,10대 이하,VIP,True
CUST100990,Male,30.0,Seoul,Silver,11,182600.0,561700.0,4.3,2026-02-27,Y,Electronics,2025-08-30,customer990@example.com,1,30대,VIP,False
CUST100921,Male,46.0,Daejeon,Basic,7,101800.0,298800.0,5.0,2026-05-21,N,Home,2022-10-14,customer921@example.com,1,40대,Medium,True
CUST100335,Female,44.0,Gyeonggi,Gold,10,234200.0,811500.0,4.6,2025-11-09,y,Electronics,2021-07-09,customer335@example.com,1,40대,VIP,False
CUST101464,Female,24.0,Incheon,Silver,10,134200.0,744700.0,3.5,2026-04-14,N,Fashion,2025-02-21,customer1464@example.com,1,20대,VIP,True
CUST100623,Male,57.0,Gyeonggi,Gold,3,86300.0,81800.0,4.0,2026-04-15,Y,Fashion,2024-07-20,customer623@example.com,1,50대,Low,True
CUST101327,Other,31.0,Daejeon,Silver,9,120300.0,358000.0,2.4,2026-05-16,Y,Beauty,2025-08-19,customer1327@example.com,1,30대,High,True
CUST101424,Unknown,35.0,Gyeonggi,Gold,7,179700.0,509700.0,4.0,2026-05-11,Y,Sports,2024-10-29,customer1424@example.com,1,30대,High,True
CUST100491,Male,40.0,Seoul,Silver,8,55500.0,186000.0,3.2,2026-05-24,N,Food,2021-10-15,customer491@example.com,0,40대,Low,True
CUST100568,Female,31.0,Daegu,Silver,11,248412.5,734700.0,2.7,2026-03-05,Yes,Electronics,2023-11-15,customer568@example.com,0,30대,VIP,True
CUST101082,Female,41.0,Daejeon,Basic,11,140700.0,415700.0,3.7,2026-04-06,Y,Fashion,2021-07-24,customer1082@example.com,1,40대,High,True
CUST100964,Female,44.0,Gwangju,Basic,13,147600.0,720100.0,2.2,2026-06-26,N,Electronics,2021-06-11,customer964@example.com,1,40대,VIP,True
CUST100470,Female,49.0,Seoul,Basic,8,94900.0,275000.0,2.9,2026-05-22,N,Electronics,2021-01-12,customer470@example.com,0,40대,Medium,True
CUST101084,Female,39.0,Gyeonggi,Gold,8,85700.0,246100.0,3.2,2026-04-18,N,Fashion,2021-06-26,customer1084@example.com,1,30대,Medium,True
CUST100293,Male,44.0,Gyeonggi,Basic,10,201600.0,387200.0,4.5,2026-06-24,N,Electronics,2025-05-06,customer293@example.com,0,40대,High,True
CUST101334,Male,32.0,Busan,Basic,9,117500.0,142300.0,3.7,2026-04-21,Y,Beauty,2024-01-16,customer1334@example.com,1,30대,Low,True
CUST100074,Male,54.0,Seoul,Basic,8,112300.0,220000.0,4.1,2026-05-28,Y,Home,2021-02-13,customer74@example.com,1,50대,Medium,True
CUST100784,FEMALE,37.0,Seoul,Basic,13,132500.0,583000.0,3.7,2026-05-05,N,Food,2020-07-11,customer784@example.com,1,30대,VIP,True
CUST100005,Male,35.0,Gyeonggi,Gold,9,117500.0,697200.0,3.8,2026-05-15,Y,Electronics,2020-10-26,customer5@example.com,1,30대,VIP,True
CUST101446,Female,41.0,Daegu,Gold,10,131800.0,363600.0,4.5,2026-04-21,N,Sports,2022-12-07,customer1446@example.com,1,40대,High,True
CUST100144,Male,50.0,Seoul,Basic,7,67300.0,123400.0,3.5,2026-06-16,N,Fashion,2020-07-16,customer144@example.com,1,50대,Low,True
CUST100105,Male,51.0,Seoul,Basic,9,150300.0,469800.0,1.7000000000000002,2026-03-15,Y,Fashion,2020-09-07,customer105@example.com,1,50대,High,True
CUST101489,Male,35.0,Seoul,Silver,10,94500.0,522200.0,4.0,2026-06-12,Y,Fashion,2025-09-29,customer1489@example.com,1,30대,High,True
CUST100170,Other,39.0,Incheon,Silver,12,48700.0,388300.0,2.7,2026-03-16,N,Fashion,2023-05-02,customer170@example.com,0,30대,High,True
CUST101055,Female,50.0,Daegu,Basic,9,85300.0,252800.0,3.5,2026-03-23,Y,Fashion,2025-04-12,customer1055@example.com,1,50대,Medium,True
CUST100604,Female,35.0,Daegu,Silver,8,159500.0,713700.0,2.4,2026-05-18,N,Beauty,2021-03-08,customer604@example.com,0,30대,VIP,True
CUST100230,Male,31.0,Incheon,Basic,9,110700.0,506600.0,3.1,2026-06-27,Y,Beauty,2021-06-10,customer230@example.com,1,30대,High,True
CUST101062,Male,36.0,Seoul,Silver,5,168700.0,347400.0,3.0,2026-05-27,Y,Electronics,2024-02-14,customer1062@example.com,0,30대,High,True
CUST101331,male,33.0,Daegu,Gold,7,195100.0,614500.0,2.4,2026-04-02,Y,Fashion,2025-07-02,customer1331@example.com,0,30대,VIP,True
CUST100066,Male,22.0,Gwangju,Gold,7,117500.0,391700.0,4.4,2026-05-17,Y,Fashion,2020-08-18,customer66@example.com,1,20대,High,True
CUST101134,Female,28.0,Gwangju,Gold,4,99200.0,103000.0,3.9,2026-03-17,Y,Food,2025-04-06,customer1134@example.com,0,20대,Low,True
CUST100295,Male,37.0,Gyeonggi,Basic,4,33300.0,67900.0,3.6,2026-03-08,Y,Home,2022-05-15,customer295@example.com,1,30대,Low,True
CUST101312,Female,26.0,Seoul,Basic,12,129500.0,595500.0,3.3,2026-06-10,N,Food,2023-07-08,customer1312@example.com,0,20대,VIP,True
CUST101031,FEMALE,47.0,Seoul,Silver,8,143900.0,145500.0,4.8,2026-05-15,Yes,Electronics,2024-08-12,customer1031@example.com,1,40대,Low,True
CUST100743,Female,30.0,Gyeonggi,SILVER,9,80700.0,340500.0,2.8,2026-03-17,Y,Fashion,2021-10-15,customer743@example.com,0,30대,High,True
CUST100451,Female,42.0,Seoul,Basic,10,119800.0,406300.0,3.7,2026-05-17,Y,Electronics,2020-07-23,customer451@example.com,1,40대,High,True
CUST100942,Female,43.0,Daejeon,Basic,7,62500.0,229400.0,4.6,2026-05-18,N,Sports,2024-04-25,customer942@example.com,1,40대,Medium,True
CUST100579,Male,49.0,Unknown,Basic,6,107000.0,100300.0,4.0,2026-04-29,N,Electronics,2022-05-27,customer579@example.com,0,40대,Low,True
CUST100038,Female,44.0,Seoul,Silver,10,210300.0,611300.0,5.0,2026-04-21,N,electronics,2023-08-28,customer38@example.com,1,40대,VIP,True
CUST100773,Female,25.0,Seoul,Basic,8,109200.0,189800.0,3.4,2026-03-19,N,FASHION,2022-12-05,customer773@example.com,0,20대,Medium,True
CUST100716,Male,37.0,Seoul,Gold,9,185600.0,350400.0,3.6,2026-02-14,Yes,Home,2024-08-11,customer716@example.com,1,30대,High,False
CUST101463,Male,18.0,Daejeon,Basic,8,59800.0,197800.0,2.5,2026-05-13,Y,Fashion,2024-09-24,customer1463@example.com,0,10대 이하,Medium,True
CUST100398,Male,44.0,Gyeonggi,Gold,8,192900.0,416300.0,4.2,2026-04-26,y,Beauty,2025-06-11,customer398@example.com,1,40대,High,True
CUST100478,Female,40.0,Seoul,Basic,10,121900.0,215200.0,3.7,2026-05-24,N,Beauty,2024-01-08,customer478@example.com,0,40대,Medium,True
CUST101255,Female,39.0,Gyeonggi,Basic,3,63700.0,67100.0,3.9,2026-05-06,Y,Home,2021-09-25,customer1255@example.com,0,30대,Low,True
CUST100095,Male,48.0,Busan,Silver,8,64700.0,214200.0,5.0,2026-03-05,Y,Sports,2025-07-27,customer95@example.com,0,40대,Medium,True
CUST100634,Other,41.0,Incheon,VIP,2,136000.0,137400.0,5.0,2026-03-27,Y,Home,2021-08-19,customer634@example.com,1,40대,Low,True
CUST100407,Female,48.0,Seoul,Gold,17,143500.0,373200.0,4.0,2025-10-16,N,Electronics,2024-01-10,customer407@example.com,0,40대,High,False
CUST101249,Female,43.0,Gwangju,Silver,7,123400.0,499900.0,4.5,2026-04-21,N,Electronics,2024-10-25,customer1249@example.com,0,40대,High,True
CUST101455,Other,38.0,Seoul,Silver,7,102500.0,93900.0,4.4,2026-05-09,N,Beauty,2022-03-30,customer1455@example.com,1,30대,Low,True
CUST101371,Male,18.0,Seoul,Gold,12,194200.0,541800.0,3.1,2026-05-04,Y,Sports,2025-06-06,customer1371@example.com,1,10대 이하,VIP,True
CUST101417,Female,32.0,Gyeonggi,Gold,11,191600.0,400000.0,3.6,2026-04-26,N,Electronics,2025-03-03,customer1417@example.com,1,30대,High,True
CUST101051,Female,32.0,Busan,Basic,7,98000.0,186200.0,3.5,2026-05-08,N,Electronics,2022-08-28,customer1051@example.com,0,30대,Low,True
CUST101005,Female,52.0,Seoul,Silver,7,72300.0,149000.0,3.1,2026-05-13,N,Fashion,2022-05-07,customer1005@example.com,0,50대,Low,True
CUST100298,Other,57.0,Gyeonggi,Silver,5,153200.0,308100.0,3.3,2026-05-11,N,Electronics,2023-04-11,customer298@example.com,0,50대,Medium,True
CUST100139,Female,50.0,Gwangju,Basic,9,47100.0,216000.0,4.6,2026-03-07,N,Sports,2025-10-02,customer139@example.com,1,50대,Medium,True
CUST101076,Male,34.0,Seoul,Gold,6,148900.0,256900.0,2.7,2026-04-21,Y,Fashion,2025-01-12,customer1076@example.com,0,30대,Medium,True
CUST101003,Male,51.0,Gwangju,Basic,12,100900.0,411100.0,3.7,2026-04-28,N,Home,,customer1003@example.com,0,50대,High,True
CUST100861,Male,38.0,Gyeonggi,Basic,12,127900.0,839100.0,4.8,2026-02-25,n,Beauty,2024-05-23,customer861@example.com,0,30대,VIP,False
CUST101465,F,38.0,Daejeon,Gold,11,240700.0,637400.0,3.7,2026-05-18,Y,Electronics,2022-12-03,customer1465@example.com,1,30대,VIP,True
CUST101482,Male,18.0,Gwangju,Gold,9,150900.0,308900.0,3.6,2026-02-13,Y,Fashion,2023-07-04,customer1482@example.com,1,10대 이하,Medium,False
CUST100181,Female,29.0,Gyeonggi,VIP,9,168200.0,192100.0,2.9,2026-04-30,Y,Home,2022-05-08,customer181@example.com,1,20대,Medium,True
CUST100075,Male,28.0,Incheon,Basic,11,213000.0,1060425.0,3.5,2026-06-17,N,Electronics,,customer75@example.com,1,20대,VIP,True
CUST100969,Male,52.0,Seoul,Basic,7,50700.0,109500.0,3.4,2026-04-30,N,Beauty,2022-07-07,customer969@example.com,1,50대,Low,True
CUST100545,Female,50.0,Gyeonggi,Gold,12,94300.0,324800.0,3.7,2026-04-23,N,Fashion,2024-01-03,customer545@example.com,1,50대,Medium,True
CUST101236,Male,29.0,Gyeonggi,Basic,7,85600.0,97400.0,3.8,2026-05-02,N,Beauty,2023-06-19,customer1236@example.com,1,20대,Low,True
CUST100787,Female,40.0,Gyeonggi,Basic,15,134100.0,635400.0,3.1,2026-05-31,N,Sports,2024-12-25,customer787@example.com,0,40대,VIP,True
CUST100736,Male,48.0,Daejeon,VIP,8,200700.0,443800.0,3.0,2026-01-18,Y,Food,2022-05-19,customer736@example.com,0,40대,High,False
CUST101183,Male,29.0,Seoul,Basic,11,78000.0,259800.0,3.8,2026-04-29,Y,Home,2023-06-01,customer1183@example.com,1,20대,Medium,True
CUST100704,Male,42.0,Seoul,VIP,9,217000.0,911500.0,4.5,2026-05-09,N,Beauty,2024-08-21,customer704@example.com,1,40대,VIP,True
CUST101180,Female,48.0,Unknown,Silver,11,169300.0,633500.0,4.5,2026-03-20,N,Home,2022-02-15,customer1180@example.com,1,40대,VIP,True
CUST101058,Male,36.0,Gyeonggi,Basic,8,126000.0,288300.0,4.8,2026-04-30,N,Home,2021-10-11,customer1058@example.com,1,30대,Medium,True
CUST101305,Male,40.0,Seoul,Gold,5,123100.0,260100.0,4.8,2026-04-16,Y,fashion,,customer1305@example.com,0,40대,Medium,True
CUST100578,Unknown,50.0,Busan,Basic,10,65600.0,267600.0,4.1,2026-05-03,Y,Beauty,2024-02-28,customer578@example.com,0,50대,Medium,True
CUST100317,Female,58.0,Seoul,Gold,13,116200.0,233500.0,3.2,2026-04-23,N,Food,2022-05-14,customer317@example.com,0,50대,Medium,True
CUST100616,Male,69.5,Seoul,VIP,8,174500.0,561700.0,3.5,2026-05-06,N,Home,2025-04-01,customer616@example.com,1,60대 이상,VIP,True
CUST100035,Male,27.0,Seoul,Silver,11,232200.0,593000.0,3.7,2026-04-16,N,Electronics,2024-07-05,customer35@example.com,1,20대,VIP,True
CUST101024,Female,47.0,Incheon,Basic,11,184700.0,673900.0,3.1,2026-05-25,N,Electronics,2022-10-23,customer1024@example.com,1,40대,VIP,True
CUST101228,Male,33.0,Gyeonggi,Gold,12,132700.0,346800.0,3.3,2026-06-01,Y,Sports,2023-12-27,customer1228@example.com,1,30대,High,True
CUST100366,Female,55.0,Daejeon,VIP,15,248412.5,1060425.0,2.9,2026-04-01,N,Beauty,2021-03-23,customer366@example.com,1,50대,VIP,True
CUST100121,Female,40.0,Seoul,Basic,9,163200.0,344000.0,3.7,2026-05-20,N,Electronics,2021-07-08,customer121@example.com,0,40대,High,True
CUST100052,Female,41.0,Seoul,Silver,10,117500.0,253800.0,3.9,2026-01-22,Y,Beauty,2021-09-07,customer52@example.com,0,40대,Medium,False
CUST101243,Male,46.0,Gyeonggi,Basic,13,5000.0,28200.0,3.7,2026-06-01,N,Unknown,2024-01-30,customer1243@example.com,0,40대,Low,True
CUST100288,Female,42.0,Busan,Gold,11,144400.0,454100.0,3.9,2026-04-21,Y,Food,2020-12-28,customer288@example.com,1,40대,High,True
CUST101248,male,48.0,Gyeonggi,Silver,8,46100.0,163100.0,2.8,2026-04-06,Y,Fashion,2023-08-19,customer1248@example.com,0,40대,Low,True
CUST100606,Female,29.0,Gwangju,Basic,13,51100.0,113000.0,2.9,2026-06-08,N,Sports,2021-06-12,customer606@example.com,0,20대,Low,True
CUST100779,Female,37.0,Daejeon,Basic,15,75800.0,331800.0,3.5,2026-06-26,Y,Beauty,2021-01-29,customer779@example.com,1,30대,Medium,True
CUST101442,Male,41.0,Seoul,Gold,7,189200.0,360100.0,4.6,2026-05-11,Y,Sports,2021-06-04,customer1442@example.com,1,40대,High,True
CUST100648,M,34.0,Daegu,Basic,9,87100.0,170600.0,2.8,2026-04-20,N,Electronics,2025-10-28,customer648@example.com,1,30대,Low,True
CUST100523,Female,18.0,Gyeonggi,Basic,7,125900.0,423900.0,4.4,2026-04-01,N,Beauty,2024-09-18,customer523@example.com,0,10대 이하,High,True
CUST101406,Female,44.0,Gyeonggi,Basic,9,60500.0,125800.0,4.4,2026-05-27,N,Fashion,2025-02-24,customer1406@example.com,0,40대,Low,True
CUST100370,Female,23.0,Busan,Basic,6,151500.0,403300.0,3.8,2026-05-14,N,Electronics,2022-01-21,customer370@example.com,1,20대,High,True
CUST100610,Female,39.0,Gyeonggi,Basic,8,141100.0,575000.0,3.8,2026-05-11,N,Electronics,2025-12-10,customer610@example.com,1,30대,VIP,True
CUST100973,Male,46.0,Gyeonggi,Gold,4,117500.0,159300.0,2.6,2026-04-17,N,Beauty,2022-08-27,customer973@example.com,0,40대,Low,True
CUST101390,Female,22.0,Busan,Silver,11,135500.0,481500.0,3.3,2026-05-15,Y,Unknown,2024-03-04,customer1390@example.com,0,20대,High,True
CUST100761,Male,39.0,Daegu,Basic,5,171300.0,328900.0,3.9,2026-03-08,N,Electronics,2022-10-24,customer761@example.com,1,30대,Medium,True
CUST101090,Male,47.0,Seoul,Basic,14,211500.0,1060425.0,2.3,2026-03-02,Y,Electronics,2024-06-20,customer1090@example.com,1,40대,VIP,False
CUST101291,Male,46.0,Gyeonggi,Gold,10,200100.0,551700.0,4.8,2026-03-20,Y,Electronics,2023-09-27,customer1291@example.com,0,40대,VIP,True
CUST100730,Female,63.0,Incheon,SILVER,10,137600.0,499700.0,3.7,2026-01-27,N,Fashion,2021-12-28,customer730@example.com,0,60대 이상,High,False
CUST101286,Female,18.0,Gwangju,Basic,11,99200.0,281400.0,3.5,2026-05-03,Y,Beauty,2025-06-12,customer1286@example.com,0,10대 이하,Medium,True
CUST100462,Female,39.0,Unknown,Basic,7,124800.0,255400.0,1.7000000000000002,2026-04-26,N,Food,2025-11-28,customer462@example.com,0,30대,Medium,True
CUST100983,Other,49.0,Seoul,Silver,9,181800.0,534600.0,3.9,2026-04-01,N,Electronics,2024-12-09,customer983@example.com,1,40대,High,True
CUST101299,Male,54.0,Gyeonggi,Basic,11,48000.0,326100.0,3.6,2026-03-04,Y,Food,2024-04-15,customer1299@example.com,1,50대,Medium,True
CUST101085,Male,39.0,Gwangju,Basic,5,110400.0,222500.0,3.2,2026-06-20,N,Food,2024-04-05,customer1085@example.com,0,30대,Medium,True
CUST100867,Female,46.0,Incheon,Basic,11,77000.0,270600.0,4.0,2026-04-24,Y,Beauty,2025-05-25,customer867@example.com,0,40대,Medium,True
CUST101462,Female,49.0,Daegu,VIP,11,233100.0,1060425.0,3.7,2026-05-28,No,Fashion,2021-10-20,customer1462@example.com,1,40대,VIP,True
CUST100297,Female,55.0,Daejeon,Silver,16,117500.0,931000.0,3.3,2026-03-17,Y,Food,2024-02-09,customer297@example.com,0,50대,VIP,True
CUST100740,Male,29.0,Daegu,VIP,4,146000.0,288800.0,4.9,2026-05-23,N,Sports,2023-10-05,customer740@example.com,1,20대,Medium,True
CUST101297,F,39.0,Gyeonggi,Basic,11,152100.0,346100.0,4.0,2026-02-18,No,Electronics,2024-04-14,customer1297@example.com,0,30대,High,False
CUST100401,Female,49.0,Incheon,Silver,10,41000.0,178000.0,2.8,2026-05-14,Y,Food,2021-03-14,customer401@example.com,0,40대,Low,True
CUST100166,Male,26.0,Incheon,VIP,11,162300.0,810800.0,3.8,2026-06-03,N,Food,2020-07-18,customer166@example.com,1,20대,VIP,True
CUST100618,Female,29.0,Daejeon,Gold,12,185600.0,820900.0,3.0,2026-05-06,Y,Fashion,2023-04-08,customer618@example.com,1,20대,VIP,True
CUST101174,Female,25.0,Gyeonggi,Basic,12,100700.0,344600.0,4.4,2026-04-03,N,Home,2023-04-14,customer1174@example.com,0,20대,High,True
CUST100136,Female,40.0,Seoul,Gold,9,115800.0,320700.0,3.6,2026-01-06,N,Food,2021-09-26,customer136@example.com,0,40대,Medium,False
CUST100376,female,47.0,Gyeonggi,Basic,12,82300.0,515200.0,3.2,2026-06-03,N,Beauty,2023-10-31,customer376@example.com,0,40대,High,True
CUST101338,Male,38.0,Gyeonggi,Silver,10,127400.0,336700.0,2.7,2026-05-24,N,Home,2024-03-20,customer1338@example.com,1,30대,High,True
CUST101429,Female,34.0,Gyeonggi,Gold,8,158900.0,289300.0,2.8,2026-05-26,N,Beauty,2022-10-30,customer1429@example.com,0,30대,Medium,True
CUST100744,Male,37.0,Seoul,Basic,8,111900.0,222900.0,4.3,2026-05-11,N,Fashion,2025-08-17,customer744@example.com,1,30대,Medium,True
CUST100263,Female,41.0,Gyeonggi,Basic,8,105600.0,108900.0,2.8,2026-01-02,Y,Sports,2023-03-17,customer263@example.com,0,40대,Low,False
CUST100755,Female,42.0,Seoul,Silver,10,161300.0,368500.0,3.4,2026-05-10,N,Home,2025-03-05,customer755@example.com,0,40대,High,True
CUST100822,Male,42.0,Seoul,Silver,13,239300.0,446200.0,4.6,2026-03-31,N,Food,2021-10-03,customer822@example.com,1,40대,High,True
CUST100427,Female,69.5,Daegu,Basic,7,20500.0,58100.0,4.0,2026-05-20,Y,Fashion,2024-09-08,customer427@example.com,1,60대 이상,Low,True
CUST101314,Male,35.0,Seoul,Silver,14,67900.0,415600.0,4.7,2026-05-13,N,Fashion,2024-10-19,customer1314@example.com,1,30대,High,True
CUST100923,Female,30.0,Seoul,VIP,12,212300.0,698700.0,3.9,2026-05-14,Y,Sports,2020-08-18,customer923@example.com,1,30대,VIP,True
CUST100130,Female,42.0,Incheon,Basic,15,126700.0,421700.0,4.2,2026-05-10,N,Sports,2023-09-20,customer130@example.com,1,40대,High,True
CUST101221,female,31.0,Incheon,Basic,10,79200.0,245200.0,3.2,2026-05-17,Y,Home,2025-05-18,customer1221@example.com,1,30대,Medium,True
CUST100093,Male,47.0,Gyeonggi,VIP,7,177000.0,469500.0,4.5,2026-03-24,N,Sports,2020-12-15,customer93@example.com,1,40대,High,True
CUST100663,Female,36.0,Daejeon,VIP,10,248412.5,1060425.0,3.5,2026-05-07,Y,Food,2023-06-18,customer663@example.com,1,30대,VIP,True
CUST100935,Other,55.0,Daejeon,Basic,9,72300.0,314400.0,3.8,2026-04-15,N,Home,2024-06-21,customer935@example.com,1,50대,Medium,True
CUST101155,MALE,19.0,Daejeon,Gold,6,126900.0,221100.0,3.7,2026-06-24,N,Food,2023-05-07,customer1155@example.com,1,10대 이하,Medium,True
CUST101363,Female,47.0,Seoul,Basic,6,117500.0,99100.0,5.0,2025-07-21,Y,Food,2021-11-06,customer1363@example.com,0,40대,Low,False
CUST101253,Female,47.0,Gyeonggi,Basic,8,15900.0,57600.0,4.9,2026-05-16,N,Home,2024-01-21,customer1253@example.com,0,40대,Low,True
CUST100303,Male,41.0,Seoul,Basic,11,56800.0,224500.0,4.2,2026-04-03,Y,Fashion,2025-07-24,customer303@example.com,1,40대,Medium,True
CUST100277,Female,18.0,Gwangju,Gold,9,154000.0,275500.0,3.3,2026-01-15,Y,Sports,2021-05-30,customer277@example.com,1,10대 이하,Medium,False
CUST100348,Female,49.0,Gyeonggi,Silver,2,55100.0,57500.0,3.2,2026-05-08,Y,Home,2020-08-26,customer348@example.com,0,40대,Low,True
CUST100013,Female,45.0,Incheon,Gold,7,139200.0,130600.0,4.3,2026-05-19,N,Beauty,2022-04-18,customer13@example.com,0,40대,Low,True
CUST101362,Female,41.0,Daegu,Silver,10,104600.0,477900.0,4.4,2026-05-10,Y,Home,2023-02-23,customer1362@example.com,1,40대,High,True
CUST100199,Female,53.0,Gyeonggi,Basic,9,87400.0,190800.0,3.8,2026-06-22,Y,Home,2021-11-26,customer199@example.com,0,50대,Medium,True
CUST101335,Male,36.0,Daegu,Gold,9,92200.0,199100.0,4.2,2026-06-16,Y,Fashion,2025-01-18,customer1335@example.com,1,30대,Medium,True
CUST101376,Female,23.0,Daejeon,VIP,6,248412.5,284500.0,3.2,2026-03-30,N,Fashion,2024-10-12,customer1376@example.com,1,20대,Medium,True
CUST100733,Female,48.0,Gyeonggi,Basic,10,34800.0,158000.0,3.7,2026-02-24,N,Fashion,2024-07-03,customer733@example.com,0,40대,Low,False
CUST100687,Female,31.0,Busan,Basic,7,41100.0,119000.0,4.3,2026-05-17,N,Fashion,2021-12-08,customer687@example.com,0,30대,Low,True
CUST100267,Female,39.0,Busan,Basic,13,145200.0,479200.0,3.7,2026-02-24,Y,Beauty,2025-07-05,customer267@example.com,0,30대,High,False
CUST100396,Female,57.0,Gyeonggi,Silver,10,83800.0,384300.0,4.9,2026-05-27,n,Food,2024-03-06,customer396@example.com,1,50대,High,True
CUST100572,Male,56.0,Daejeon,Basic,12,127900.0,838100.0,3.7,2026-04-21,Y,Fashion,2025-06-16,customer572@example.com,0,50대,VIP,True
CUST100871,Female,24.0,Gwangju,Basic,10,66700.0,124800.0,2.4,2026-05-08,Y,Sports,2021-04-17,customer871@example.com,0,20대,Low,True
CUST100242,Female,44.0,Gwangju,Basic,9,49600.0,87800.0,3.2,2026-06-09,N,Home,2022-01-03,customer242@example.com,0,40대,Low,True
CUST100856,Male,31.0,seoul,Basic,5,42400.0,36100.0,3.8,2026-02-06,N,Home,2024-06-05,customer856@example.com,0,30대,Low,False
CUST100645,Female,45.0,Seoul,Silver,10,139200.0,425900.0,3.0,2026-04-21,N,Home,2023-04-10,customer645@example.com,1,40대,High,True
CUST100818,Male,39.0,Gyeonggi,Silver,7,166500.0,430100.0,2.4,2026-04-04,Y,Electronics,2020-09-08,customer818@example.com,1,30대,High,True
CUST101308,Male,33.0,Incheon,Basic,9,5000.0,17200.0,4.0,2026-05-31,N,Sports,2022-05-29,customer1308@example.com,0,30대,Low,True
CUST100217,MALE,36.0,Seoul,Silver,14,199000.0,1060425.0,3.2,2026-06-28,Y,Fashion,2024-05-05,customer217@example.com,1,30대,VIP,True
CUST100940,Female,33.0,Daejeon,Basic,10,81700.0,234800.0,3.0,2026-04-07,N,Fashion,2020-12-02,customer940@example.com,0,30대,Medium,True
CUST100778,Male,37.0,Incheon,Unknown,10,64800.0,248800.0,2.7,2026-04-15,N,Fashion,2024-11-17,customer778@example.com,0,30대,Medium,True
CUST100020,Male,53.0,Daegu,Silver,7,219100.0,383600.0,3.9,2026-03-27,N,Electronics,2022-12-04,customer20@example.com,0,50대,High,True
CUST101103,Male,19.0,Incheon,Silver,13,124400.0,221300.0,4.7,2026-05-07,N,Beauty,2021-09-26,customer1103@example.com,1,10대 이하,Medium,True
CUST100399,M,56.0,Gyeonggi,Basic,8,52500.0,227900.0,4.6,2026-01-17,N,Home,2021-10-12,customer399@example.com,1,50대,Medium,False
CUST100726,Female,53.0,Incheon,Basic,11,124700.0,359900.0,4.3,2026-04-11,Y,Beauty,2021-12-13,customer726@example.com,1,50대,High,True
CUST101201,Other,33.0,Busan,Silver,11,117500.0,716200.0,2.6,2026-06-21,N,Home,2021-09-10,customer1201@example.com,0,30대,VIP,True
CUST100328,Male,39.0,Daegu,Silver,11,49300.0,258300.0,3.2,2026-04-18,Y,Fashion,2024-03-15,customer328@example.com,0,30대,Medium,True
